song_id,title,artist,genre,subgenre,mood,energy,bpm,valence,danceability,acousticness,popularity,instrumentalness,speechiness,liveness
6JqpFboOH2bq9pzaYbkKBn,R.I.P. (feat. Rita Ora & Anitta),Sofia Reyes,latin,latin pop,relaxed,0.752,100.066,0.698,0.764,0.18,76,0.0,0.0711,0.0701
3IPJg1sdqLj12kFIndaonN,No Hay Nadie Más,Sebastian Yatra,latin,latin pop,chill,0.379,105.108,0.808,0.695,0.861,76,0.0,0.0339,0.106
2OWVCFTolecLiGZPquvWvT,Estamos Bien,Bad Bunny,latin,latin hip hop,focused,0.536,119.883,0.439,0.759,0.821,76,4.57e-06,0.173,0.107
6jEZLz3YpnEBRpVkv35AmP,Gasolina,Daddy Yankee,latin,reggaeton,happy,0.801,96.009,0.753,0.857,0.332,76,1.2e-06,0.0618,0.0789
1lCRw5FEZ1gPDNPzy1K4zW,We Are The Champions - Remastered 2011,Queen,rock,album rock,relaxed,0.459,64.177,0.175,0.268,0.378,76,0.0,0.0346,0.118
3cNjgVBKTJ1SvKhunrCdVy,Please Don't Go,Joel Adams,edm,pop edm,intense,0.768,84.264,0.235,0.513,0.0118,76,1.94e-05,0.0587,0.294
5UVa8Qqb9L1dVxl3jKQ5J1,Chicharrón,Guaynaa,latin,reggaeton,happy,0.789,76.182,0.811,0.734,0.445,76,9.06e-05,0.454,0.498
0VSzREd1OjEWJ9tXoFHRQH,Those Kinda Nights (feat. Ed Sheeran),Eminem,r&b,hip pop,relaxed,0.637,103.868,0.393,0.794,0.028,76,0.0,0.339,0.0919
7H6ev70Weq6DdpZyyTmUXk,Say My Name,Destiny's Child,latin,latin hip hop,focused,0.678,138.009,0.734,0.713,0.273,76,0.0,0.102,0.149
20OFwXhEXf12DzwXmaV7fj,Bad Moon Rising,Creedence Clearwater Revival,rock,classic rock,happy,0.774,178.946,0.942,0.508,0.0586,76,4.87e-06,0.0321,0.063
086myS9r57YsLbJpU0TgK9,Why'd You Only Call Me When You're High?,Arctic Monkeys,rock,permanent wave,focused,0.631,92.004,0.8,0.691,0.0483,76,1.13e-05,0.0368,0.104
4EchqUKQ3qAQuRNKmeIpnf,The Kids Aren't Alright,The Offspring,rock,permanent wave,happy,0.943,99.607,0.766,0.523,0.00704,76,3.81e-05,0.0337,0.0579
6gU9OKjOE7ghfEd55oRO57,The Weekend,SZA,r&b,urban contemporary,sad,0.366,68.191,0.161,0.487,0.241,76,0.0,0.0531,0.126
7HKez549fwJQDzx3zLjHKC,Start Me Up - Remastered,The Rolling Stones,rock,classic rock,happy,0.932,122.429,0.971,0.631,0.0436,76,0.137,0.0354,0.0918
5tVA6TkbaAH9QMITTQRrNv,Free Fallin',Tom Petty,rock,classic rock,focused,0.449,84.383,0.572,0.623,0.212,76,0.0,0.0253,0.0613
7qLnSuxwLNlcapat8OCWZp,Ela É do Tipo (feat. Drake) - Remix,MC Kevin o Chris,latin,latin pop,focused,0.524,99.387,0.715,0.576,0.89,76,0.0,0.24,0.108
2KH16WveTQWT6KOG9Rg6e2,Eye of the Tiger,Survivor,rock,classic rock,focused,0.599,108.873,0.548,0.817,0.132,76,0.000311,0.0328,0.0873
1CaBwYdWhxUeE4j3w0WqbL,Primer Avión,Matisse,latin,latin pop,focused,0.59,165.97,0.449,0.638,0.184,76,3.39e-06,0.232,0.139
028JxheELfIvvY4zBXuMjw,Heartless (feat. Mustard),Polo G,r&b,urban contemporary,relaxed,0.64,160.038,0.326,0.776,0.15,76,0.0,0.183,0.0983
3O8X1DE9btbzy4UH9cSX9a,Borderline,Tame Impala,r&b,hip pop,happy,0.71,97.976,0.726,0.598,0.0476,76,1.77e-05,0.0272,0.1
2JbPEAf12Ju2CxSIoZC89d,Tutto Questo Sei Tu,Ultimo,r&b,hip pop,focused,0.514,161.973,0.421,0.45,0.444,76,0.0,0.0277,0.112
7ntUbTIwmwOD6ygCMRZT6e,"Writing on the Wall (feat. Post Malone, Cardi B & Rvssian)",French Montana,r&b,urban contemporary,relaxed,0.836,112.014,0.494,0.774,0.288,76,2.44e-05,0.152,0.0824
0hCB0YR03f6AmQaHbwWDe8,Whole Lotta Love - 1990 Remaster,Led Zeppelin,rock,classic rock,relaxed,0.902,89.74,0.422,0.412,0.0484,76,0.131,0.405,0.405
2sRhe52xJklfzRIe0K6puw,Voy Por Ti,Cali Y El Dandee,latin,latin pop,happy,0.852,179.962,0.775,0.722,0.0276,76,0.0,0.093,0.1
7tFiyTwD0nx5a1eklYtX2J,Bohemian Rhapsody - 2011 Mix,Queen,rock,classic rock,relaxed,0.402,143.883,0.228,0.392,0.288,76,0.0,0.0536,0.243
6KuqAtoeVzxAYOaMveLNpH,Dura,Daddy Yankee,latin,latin pop,happy,0.84,95.001,0.839,0.783,0.174,76,0.0,0.051,0.412
1RouRzlg8OKFeqc6LvdxmB,Felices los 4,Maluma,latin,latin pop,happy,0.756,94.027,0.716,0.766,0.213,76,0.0,0.132,0.349
6rPO02ozF3bM7NnOV4h6s2,Despacito - Remix,Luis Fonsi,latin,reggaeton,happy,0.816,178.086,0.816,0.653,0.228,76,0.0,0.167,0.0967
3UYiU57SMiAS5LqolhHJw1,Shameless,Camila Cabello,edm,pop edm,relaxed,0.651,129.698,0.0851,0.377,0.0197,76,5.31e-05,0.0588,0.174
1nal3Tf1OCV53KigMZXsZ7,None Of Your Concern,Jhené Aiko,r&b,urban contemporary,relaxed,0.546,74.741,0.385,0.422,0.844,76,0.0,0.249,0.108
4otQJBpb8okSeykALR3eCH,Something Real (with London On Da Track & Chris Brown),Summer Walker,r&b,urban contemporary,focused,0.667,95.518,0.643,0.685,0.0564,76,0.0,0.0365,0.115
2zoNNEAyPK2OGDfajardlY,Rushing Back,Flume,r&b,urban contemporary,relaxed,0.612,136.046,0.368,0.574,0.357,76,0.0,0.0781,0.158
1xU2QZ40MY4Ex2pfczZa9U,Stack It Up (feat. A Boogie Wit da Hoodie),Liam Payne,r&b,urban contemporary,relaxed,0.812,100.047,0.606,0.743,0.153,76,0.0,0.132,0.0642
77UjLW8j5UAGAGVGhR5oUK,Pray For Me (with Kendrick Lamar),The Weeknd,r&b,urban contemporary,relaxed,0.677,100.584,0.188,0.735,0.0762,76,2.17e-05,0.093,0.111
3ZffCQKLFLUvYM59XKLbVm,Wake Me up When September Ends,Green Day,rock,permanent wave,intense,0.814,104.98,0.146,0.546,0.023,76,0.0,0.0314,0.0972
2XXMDz7SPZ4mSFN1PXfHUy,Cuando Te Besé,Becky G,latin,reggaeton,intense,0.732,100.048,0.295,0.772,0.307,76,5.14e-06,0.213,0.106
3qiyyUfYe7CRYLucrPmulD,Baba O'Riley,The Who,rock,album rock,intense,0.724,117.292,0.15,0.489,0.313,76,0.185,0.0352,0.287
4HUZBG98TYbxSR9V1V2DWS,Tudo Ok,Thiaguinho MT,edm,pop edm,happy,0.755,79.975,0.963,0.814,0.239,76,0.0,0.0942,0.306
0Qh38w01QRXK6KHIv0e3hb,What About Us,P!nk,edm,pop edm,relaxed,0.588,113.617,0.187,0.489,0.0285,76,2.11e-06,0.0507,0.0906
2aoo2jlRnM3A0NyLQqMN2f,All Along the Watchtower,Jimi Hendrix,rock,album rock,relaxed,0.805,113.253,0.564,0.438,0.00255,76,5.69e-05,0.0624,0.0842
4gMgiXfqyzZLMhsksGmbQV,"Another Brick in the Wall, Pt. 2",Pink Floyd,rock,album rock,relaxed,0.394,104.126,0.719,0.694,0.0781,76,0.000677,0.0428,0.247
6i9ToXS6CAfjpp8veBklg1,Café,Vitão,r&b,hip pop,focused,0.5,92.027,0.491,0.776,0.0537,76,0.0,0.0979,0.344
2Ch7LmS7r2Gy2kc64wv3Bz,Die For You,The Weeknd,r&b,urban contemporary,focused,0.525,133.629,0.508,0.586,0.111,76,0.0,0.0615,0.134
4PhsKqMdgMEUSstTDAmMpg,Often,The Weeknd,r&b,urban contemporary,relaxed,0.629,134.035,0.0726,0.569,0.218,76,0.0,0.0485,0.135
64GRDrL1efgXclrhVCeuA0,Lay Me Down,Sam Smith,r&b,hip pop,chill,0.19,125.319,0.326,0.468,0.919,76,0.0,0.0373,0.107
3VlbOrM6nYPprVvzBZllE5,Too Good At Goodbyes,Sam Smith,r&b,hip pop,chill,0.372,91.873,0.476,0.681,0.64,76,0.0,0.0432,0.169
4gvea7UlDkAvsJBPZAd4oB,The Boys Of Summer,Don Henley,rock,album rock,focused,0.549,176.941,0.907,0.516,0.501,76,0.00572,0.0373,0.184
7GonnnalI2s19OCQO1J7Tf,Kickstart My Heart,Mötley Crüe,rock,album rock,intense,0.97,179.017,0.254,0.361,0.00169,76,0.00163,0.284,0.357
61mWefnWQOLf90gepjOCb3,Duality,Slipknot,rock,hard rock,intense,0.982,143.772,0.194,0.354,0.000237,76,0.000294,0.168,0.204
2SL6oP2YAEQbqsrkOzRGO4,Venom - Music From The Motion Picture,Eminem,rock,hard rock,relaxed,0.794,135.959,0.46,0.749,0.0193,76,0.0,0.064,0.543
4SpV49wwekArulAVjEez3i,BRAVI A CADERE - I polmoni,Marracash,r&b,hip pop,relaxed,0.693,95.005,0.276,0.608,0.163,76,0.0,0.103,0.104
2PzU4IB8Dr6mxV3lHuaG34,(I Can't Get No) Satisfaction - Mono Version,The Rolling Stones,rock,album rock,happy,0.863,136.302,0.931,0.723,0.0383,76,0.0317,0.0338,0.128
6MdqqkQ8sSC0WB4i8PyRuQ,No Diggity,Blackstreet,r&b,urban contemporary,focused,0.646,88.641,0.67,0.868,0.303,76,0.0,0.288,0.284
0n4bITAu0Y0nigrz3MFJMb,Blurred Lines,Robin Thicke,r&b,urban contemporary,focused,0.599,119.993,0.843,0.853,0.00334,76,7.93e-06,0.0411,0.0759
6wpGqhRvJGNNXwWlPmkMyO,I Still Haven't Found What I'm Looking For,U2,rock,permanent wave,relaxed,0.774,100.894,0.657,0.564,0.0135,76,0.00191,0.0368,0.0861
7x8dCjCr0x6x2lXKujYD34,The Pretender,Foo Fighters,rock,permanent wave,relaxed,0.959,172.984,0.365,0.433,0.000917,76,0.0,0.0431,0.028
1G391cbiT3v3Cywg8T7DM1,Scar Tissue,Red Hot Chili Peppers,rock,permanent wave,relaxed,0.717,88.969,0.547,0.595,0.0779,76,0.00274,0.0295,0.108
2xE16muNCmhZwSOv3i1d1H,Mood Swings,A Boogie Wit da Hoodie,r&b,urban contemporary,focused,0.664,120.051,0.93,0.943,0.235,76,5.84e-06,0.106,0.112
1k1Bqnv2R0uJXQN4u6LKYt,Ain't No Sunshine,Bill Withers,r&b,urban contemporary,focused,0.416,79.593,0.514,0.479,0.457,76,1.72e-05,0.124,0.118
6mFkJmJqdDVQ1REhVfGgd1,Wish You Were Here,Pink Floyd,rock,album rock,chill,0.262,122.883,0.375,0.481,0.735,76,0.0114,0.0414,0.832
7krbSH3rd8lhIZvuzTV3Bl,Naked,James Arthur,r&b,hip pop,relaxed,0.607,101.966,0.238,0.529,0.104,76,0.0,0.0574,0.0631
1jzDzZWeSDBg5fhNc3tczV,Paranoid,Black Sabbath,rock,permanent wave,relaxed,0.631,162.734,0.376,0.429,7.85e-05,76,0.00411,0.0769,0.175
1pwo8l3Ko7idwaz4LVUEC4,Shout Out to My Ex,Little Mix,edm,pop edm,happy,0.747,126.014,0.8,0.773,0.0239,76,8.23e-06,0.0889,0.11
10Nmj3JCNoMeBQ87uw5j8k,Dani California,Red Hot Chili Peppers,rock,permanent wave,happy,0.913,96.184,0.73,0.556,0.0193,76,8.59e-06,0.0437,0.346
18AXbzPzBS8Y3AkgSxzJPb,In The Air Tonight - 2015 Remastered,Phil Collins,rock,permanent wave,sad,0.239,189.507,0.298,0.446,0.551,76,4.1e-06,0.0316,0.0697
1CS7Sd1u5tWkstBhpssyjP,Take Me to Church,Hozier,edm,pop edm,focused,0.664,128.945,0.437,0.566,0.634,76,0.0,0.0464,0.116
0vg4WnUWvze6pBOJDTq99k,You're Beautiful,James Blunt,rock,album rock,focused,0.479,81.998,0.454,0.675,0.633,76,1.76e-05,0.0278,0.088
39NDBdU5Xkm5pCFGa5kZtI,Ladders,Mac Miller,r&b,neo soul,party,0.463,103.961,0.291,0.802,0.236,76,0.00531,0.162,0.105
2DQ1ITjI0YoLFzuADN1ZBW,No Limit,G-Eazy,r&b,hip pop,party,0.771,175.957,0.405,0.838,0.0117,76,0.0,0.244,0.0853
6KBYefIoo7KydImq1uUQlL,Bodak Yellow,Cardi B,r&b,hip pop,party,0.703,125.022,0.485,0.926,0.0659,76,0.0,0.103,0.231
4h0zU3O9R5xzuTmNO7dNDU,Lost Boy,Ruth B.,r&b,urban contemporary,chill,0.0565,123.994,0.348,0.71,0.965,76,0.0,0.0534,0.0889
7pT6WSg4PCt4mr5ZFyUfsF,If We Have Each Other,Alec Benjamin,r&b,urban contemporary,focused,0.577,173.094,0.861,0.656,0.698,76,0.0,0.0802,0.296
04sN26COy28wTXYj3dMoiZ,Bored,Billie Eilish,r&b,urban contemporary,sad,0.318,119.959,0.112,0.614,0.896,76,0.00239,0.0478,0.0795
5sF7hdYvhrcgNq8NZjfK8L,Not About Angels,Birdy,r&b,urban contemporary,sad,0.111,116.86,0.219,0.405,0.964,75,4.37e-05,0.0369,0.0872
600oiqLkQIJ85HvQGIQWvO,The Last Time,The Script,r&b,urban contemporary,intense,0.746,132.014,0.15,0.521,0.0486,75,0.0,0.0349,0.236
2qXicQG06oT0ijKBznpgQv,Younger,Ruel,r&b,urban contemporary,focused,0.477,136.055,0.454,0.745,0.202,75,0.0,0.088,0.12
0qdQUeKVyevrbKhAo0ibxS,My Sweet Lord,George Harrison,rock,permanent wave,relaxed,0.701,120.92,0.583,0.537,0.0972,75,0.0,0.0335,0.0832
7Ar4G7Ci11gpt6sfH9Cgz5,Listen to the Music,The Doobie Brothers,rock,album rock,focused,0.598,105.929,0.913,0.645,0.221,75,3.53e-06,0.0335,0.0721
1L94M3KIu7QluZe63g64rv,Alive,Pearl Jam,rock,classic rock,relaxed,0.875,75.009,0.595,0.284,0.00752,75,0.000461,0.0422,0.402
3YuaBvuZqcwN3CEAyyoaei,Like a Stone,Audioslave,rock,classic rock,focused,0.568,107.849,0.516,0.614,0.00797,75,0.0,0.0276,0.0997
4yugZvBYaoREkJKtbG08Qr,Take It Easy - 2013 Remaster,Eagles,rock,classic rock,focused,0.67,139.191,0.74,0.575,0.343,75,4.95e-06,0.0318,0.129
5iUQMwxUPdJBFeGkePtM66,Dang! (feat. Anderson .Paak),Mac Miller,r&b,neo soul,focused,0.67,107.018,0.556,0.836,0.00826,75,0.000355,0.23,0.0837
4VqPOruhp5EdPBeR92t6lQ,Uprising,Muse,rock,album rock,relaxed,0.905,128.019,0.411,0.602,0.000202,75,0.064,0.0775,0.117
0gEyKnHvgkrkBM6fbeHdwK,Linger,The Cranberries,rock,album rock,relaxed,0.434,94.845,0.204,0.439,0.0783,75,4.87e-05,0.0265,0.14
7Jh1bpe76CNTCgdgAdBw4Z,Heroes - 2017 Remaster,David Bowie,rock,permanent wave,relaxed,0.758,112.114,0.435,0.49,0.000671,75,0.484,0.0297,0.092
22zxLxXlXrBIm7XaazHNrg,Hold On (feat. Michel Zitron),Martin Garrix,edm,electro house,relaxed,0.711,128.066,0.321,0.422,0.0176,75,0.0,0.0385,0.559
0dOg1ySSI7NkpAe89Zo0b9,Born in the U.S.A.,Bruce Springsteen,rock,classic rock,relaxed,0.952,122.093,0.584,0.398,0.000373,75,7.75e-05,0.061,0.1
6QewNVIDKdSl8Y3ycuHIei,Even Flow,Pearl Jam,rock,classic rock,intense,0.944,105.338,0.265,0.394,0.00178,75,4.54e-06,0.0761,0.298
7f5trao56t7sB7f14QDTmp,Juicy (feat. Tyga),Doja Cat,r&b,urban contemporary,focused,0.652,170.031,0.483,0.786,0.102,75,0.0,0.0669,0.0697
3X6KN4WFgPYBETFMMX675P,NIGHTTIME (Interlude),Russ,r&b,urban contemporary,focused,0.556,142.0,0.879,0.823,0.34,75,0.00121,0.118,0.084
1ZDmxwg7Lywlx68b7SsJjj,MEGATRON,Nicki Minaj,r&b,hip pop,focused,0.641,94.017,0.771,0.893,0.128,75,8.06e-05,0.272,0.086
3NLrRZoMF0Lx6zTlYqeIo4,Here Without You,3 Doors Down,rock,permanent wave,relaxed,0.55,144.018,0.234,0.536,0.0537,75,0.0,0.0248,0.134
6H3kDe7CGoWYBabAeVWGiD,Gimme Shelter,The Rolling Stones,rock,classic rock,focused,0.63,118.628,0.489,0.634,0.447,75,0.039,0.031,0.17
22L7bfCiAkJo5xGSQgmiIO,All Of The Lights,Kanye West,r&b,hip pop,intense,0.803,142.135,0.221,0.541,0.0796,75,1.71e-05,0.0738,0.176
3MrRksHupTVEQ7YbA0FsZK,The Final Countdown,Europe,rock,classic rock,intense,0.844,117.652,0.185,0.536,0.0628,75,0.00084,0.058,0.0608
49pu85144Xir6PgWjeyJhG,Flor Que Se Cheira - Ao Vivo,Guilherme & Benuto,edm,pop edm,happy,0.759,117.827,0.797,0.68,0.637,75,0.0,0.144,0.556
51rPRW8NjxZoWPPjnRGzHw,Tadow,Masego,r&b,neo soul,relaxed,0.487,121.726,0.313,0.704,0.669,75,8.64e-05,0.0604,0.111
2UVbBKQOdFAekPTRsnkzcf,Stir Fry,Migos,r&b,hip pop,party,0.816,181.982,0.508,0.817,0.00263,75,0.0,0.269,0.159
31m40qBxoj4iMSnQLkq8nP,Netflix & Chill,Fredo,r&b,urban contemporary,focused,0.619,132.01,0.631,0.859,0.137,75,0.0,0.121,0.0933
1MCSc1ZxlwV5muFXKocAnW,Barrio,Mahmood,r&b,hip pop,party,0.702,122.027,0.575,0.804,0.0582,75,0.0,0.072,0.11
3H7ihDc1dqLriiWXwsc2po,Breaking Me,Topic,edm,big room,relaxed,0.72,122.031,0.664,0.789,0.223,75,0.0,0.218,0.129
70wYA8oYHoMzhRRkARoMhU,When You Were Young,The Killers,rock,permanent wave,relaxed,0.988,130.435,0.321,0.467,0.000152,75,0.0484,0.112,0.28
1vxw6aYJls2oq3gW0DujAo,Crazy,Gnarls Barkley,rock,album rock,focused,0.587,111.97,0.64,0.855,0.0505,75,0.00714,0.0336,0.105
2n1oPHJVMPWJkjgHwVcksY,Must Be,J Hus,r&b,urban contemporary,focused,0.677,90.701,0.601,0.544,0.0251,75,6.93e-06,0.342,0.241
2SasoXZyv82yYgHiVOvxQn,On God,Kanye West,r&b,urban contemporary,relaxed,0.886,72.577,0.393,0.41,0.0671,75,0.0,0.155,0.461
3f9Mzvd3URfbbIJBX4pz9Z,Phone Numbers,Dominic Fike,r&b,urban contemporary,focused,0.539,85.008,0.776,0.884,0.239,75,0.0,0.208,0.0805
225xvV8r1yKMHErSWivnow,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",Aerosmith,rock,classic rock,relaxed,0.662,121.154,0.138,0.383,0.165,75,0.0,0.0333,0.248
1boXOL0ua7N2iCOUVI1p9F,Japanese Denim,Daniel Caesar,r&b,neo soul,ambient,0.238,124.156,0.345,0.707,0.0905,75,2.42e-06,0.0379,0.0842
6KTv0Z8BmVqM7DPxbGzpVC,Rock And Roll All Nite,KISS,rock,album rock,happy,0.929,144.774,0.902,0.654,0.0468,75,0.0,0.0998,0.0539
5anCkDvJ17aznvK5TED5uo,Hail to the King,Avenged Sevenfold,rock,hard rock,relaxed,0.916,118.004,0.683,0.58,0.000297,75,0.0259,0.0387,0.126
2SbsvihBJmgNKZ4qkXFWrp,More Than Words,Extreme,rock,hard rock,sad,0.127,91.625,0.237,0.623,0.452,75,0.0,0.0306,0.114
5PTG6rrL6EPFD9E2QMI2pl,JAPAN,Famous Dex,r&b,hip pop,focused,0.678,175.985,0.841,0.733,0.121,75,0.0,0.438,0.344
4wFjTWCunQFKtukqrNijEt,MotorSport,Migos,r&b,hip pop,party,0.518,137.996,0.188,0.904,0.0305,75,0.0,0.183,0.325
4E6cwWJWZw2zWf7VFbH7wf,Love Song,Sara Bareilles,rock,album rock,relaxed,0.786,123.052,0.573,0.583,0.0208,75,0.0,0.0301,0.188
0EYOdF5FCkgOJJla8DI2Md,B.Y.O.B.,System Of A Down,rock,hard rock,happy,0.981,101.423,0.716,0.556,0.00662,75,0.0,0.128,0.218
3RIgHHpnFKj5Rni1shokDj,Norman fucking Rockwell,Lana Del Rey,r&b,hip pop,sad,0.215,76.74,0.138,0.218,0.967,75,0.0847,0.0368,0.0948
1Dr1fXbc2IxaK1Mu8P8Khz,When I Come Around,Green Day,rock,permanent wave,happy,0.909,97.546,0.814,0.531,0.0175,75,0.0,0.034,0.231
2UREu1Y8CO4jXkbvqAtP7g,Monster,Skillet,rock,hard rock,relaxed,0.957,134.992,0.692,0.64,0.0431,75,0.0,0.0741,0.0789
5Xak5fmy089t0FYmh3VJiY,Black,Pearl Jam,rock,permanent wave,relaxed,0.684,77.15,0.2,0.36,0.323,75,0.0,0.0308,0.34
0qxYx4F3vm1AOnfux6dDxP,You Can Call Me Al,Paul Simon,rock,permanent wave,happy,0.763,128.433,0.82,0.776,0.182,75,0.0065,0.0535,0.077
343YBumqHu19cGoGARUTsd,Fake Love,Drake,r&b,urban contemporary,focused,0.481,134.007,0.613,0.928,0.105,75,0.0,0.287,0.176
1qMx707PFdFXdwLvcUTNz3,Non Avere Paura,Tommaso Paradiso,r&b,hip pop,relaxed,0.678,104.992,0.241,0.568,0.428,75,0.0,0.0366,0.107
4QlzkaRHtU8gAdwqjWmO8n,Friday I'm In Love,The Cure,rock,permanent wave,relaxed,0.763,136.205,0.514,0.526,0.00126,75,6.75e-05,0.0341,0.359
4GssB27iJeqmfGxS94Tfij,Popular Monster,Falling In Reverse,rock,hard rock,relaxed,0.897,165.107,0.358,0.461,0.00821,75,0.0,0.092,0.0965
5MMnwYs0hIxkENRsbkWJ2G,Smoke On The Water - Remastered 2012,Deep Purple,rock,album rock,focused,0.676,114.169,0.805,0.598,0.13,75,0.225,0.0279,0.112
38xhBO2AKrJnjdjVnhJES6,This Christmas,Donny Hathaway,r&b,neo soul,focused,0.645,93.05,0.677,0.634,0.292,75,0.0,0.0376,0.246
6X0XdIcgwfVa9orJnDMQB0,Parabéns,Pabllo Vittar,edm,pop edm,relaxed,0.856,170.106,0.688,0.723,0.00687,75,2.48e-06,0.0562,0.397
5QTxFnGygVM4jFQiBovmRo,(Don't Fear) The Reaper,Blue Öyster Cult,rock,album rock,relaxed,0.927,141.47,0.382,0.333,0.0029,75,0.000211,0.0733,0.297
1bp2IO61zbQrbWNmKKxg3f,The Joker,Steve Miller Band,rock,album rock,focused,0.448,83.293,0.796,0.596,0.365,75,5.3e-06,0.0396,0.206
2nGFzvICaeEWjIrBrL2RAx,Put Your Records On,Corinne Bailey Rae,r&b,neo soul,focused,0.511,96.038,0.542,0.739,0.167,75,1.34e-06,0.0362,0.133
6oEVnWKgPqIEPc53OYDNqG,Could've Been (feat. Bryson Tiller),H.E.R.,r&b,urban contemporary,chill,0.352,103.342,0.407,0.455,0.654,75,3.72e-06,0.25,0.249
2YJ7tTicU1vUmUjYNJROrv,BOYFREN,LoveLeo,r&b,hip pop,party,0.368,79.96,0.713,0.842,0.251,75,0.0114,0.0668,0.0912
3Ud6fFep5ZlXzRWw6Sm8no,Walk Of Life,Dire Straits,rock,hard rock,happy,0.918,172.435,0.802,0.461,0.405,75,0.00033,0.0959,0.126
4jDmJ51x1o9NZB5Nxxc7gY,Careless Whisper,George Michael,rock,permanent wave,focused,0.629,153.119,0.786,0.574,0.128,75,0.0,0.0363,0.271
2DnJjbjNTV9Nd5NOa1KGba,You're so Vain,Carly Simon,rock,album rock,focused,0.678,106.186,0.647,0.659,0.157,75,6.69e-06,0.0313,0.0784
2Yer0p7uB2lVBUAtANuuQp,Magic In The Hamptons (feat. Lil Yachty),Social House,r&b,hip pop,focused,0.479,96.051,0.803,0.769,0.66,75,0.0,0.0385,0.0914
11LmqTE2naFULdEP94AUBa,Heart-Shaped Box,Nirvana,rock,permanent wave,relaxed,0.641,203.006,0.382,0.256,0.199,74,0.0329,0.0552,0.0853
5p3JunprHCxClJjOmcLV8G,Walk On the Wild Side,Lou Reed,rock,classic rock,chill,0.318,104.522,0.385,0.575,0.683,74,0.000202,0.109,0.0934
70C4NyhjD5OZUMzvWZ3njJ,Piano Man,Billy Joel,rock,classic rock,focused,0.55,177.734,0.429,0.331,0.605,74,3.96e-06,0.0272,0.192
0c1gHntWjKD7QShC8s99sq,"I Don't Want to Miss a Thing - From the Touchstone film, ""Armageddon""",Aerosmith,rock,classic rock,relaxed,0.649,121.16,0.144,0.39,0.172,74,0.0,0.0345,0.216
43DeSV93pJPT4lCZaWZ6b1,The Boys Are Back In Town,Thin Lizzy,rock,album rock,happy,0.706,80.823,0.768,0.445,0.234,74,0.000252,0.0461,0.205
6xdLJrVj4vIXwhuG8TMopk,Crazy Little Thing Called Love - Remastered 2011,Queen,rock,album rock,happy,0.761,77.015,0.712,0.599,0.713,74,4.74e-06,0.0421,0.349
5QLHGv0DfpeXLNFo7SFEy1,1979 - Remastered 2012,The Smashing Pumpkins,rock,permanent wave,happy,0.788,126.879,0.964,0.765,0.0166,74,0.588,0.0332,0.0513
6mcxQ1Y3uQRU0IHsvdNLH1,Where Is My Mind?,Pixies,rock,permanent wave,relaxed,0.436,80.88,0.27,0.518,0.0157,74,0.000621,0.0349,0.079
70YvYr2hGlS01bKRIho1HM,La Grange - 2005 Remaster,ZZ Top,rock,album rock,focused,0.64,80.544,0.606,0.545,0.00249,74,0.0304,0.224,0.196
6XUHsYE38CEbYunT983O9G,Give A Little Bit,Supertramp,rock,album rock,relaxed,0.818,90.767,0.471,0.531,0.0694,74,0.0096,0.0452,0.263
07GvNcU1WdyZJq3XxP0kZa,Go Your Own Way - 2004 Remaster,Fleetwood Mac,rock,classic rock,happy,0.947,135.448,0.803,0.583,0.0185,74,0.00109,0.0378,0.0679
1JO1xLtVc8mWhIoE3YaCL0,Happy Together,The Turtles,rock,classic rock,chill,0.367,120.175,0.588,0.584,0.55,74,1.38e-05,0.0328,0.0818
57JVGBtBLCfHw2muk5416J,Another One Bites The Dust - Remastered 2011,Queen,rock,classic rock,focused,0.528,109.975,0.756,0.933,0.112,74,0.329,0.162,0.163
3kySOLOrkLeOPvu3HXEgVz,Teu Segredo - Ao Vivo,Vou pro Sereno,edm,pop edm,focused,0.672,80.479,0.538,0.5,0.674,74,0.0,0.0433,0.971
1AfNdxHdE4OLcnQUyC6j3i,Eterna Sacanagem,MC JottaPê,edm,pop edm,focused,0.675,92.678,0.769,0.558,0.501,74,0.0,0.484,0.106
5PX4uS1LqlWEPL69phPVQQ,Pursuit Of Happiness - Extended Steve Aoki Remix (Explicit),Kid Cudi,edm,electro house,focused,0.687,128.013,0.619,0.722,0.00949,74,0.00413,0.0556,0.0462
5jsw9uXEGuKyJzs0boZ1bT,Stitches,Shawn Mendes,edm,pop edm,happy,0.754,149.882,0.764,0.746,0.0152,74,0.0,0.067,0.0486
2yAVzRiEQooPEJ9SYx11L3,Blue (Da Ba Dee) - Gabry Ponte Ice Pop Radio,Eiffel 65,edm,progressive electro house,happy,0.969,128.007,0.765,0.822,0.259,73,0.000162,0.0582,0.39
6NgwHmEgfQVIYQBq8QcWMi,Do Copo Eu Vim (feat. Marília Mendonça) - Ao Vivo em Brasília,Diego & Victor Hugo,edm,pop edm,happy,0.884,116.993,0.707,0.668,0.663,73,0.0,0.0651,0.45
4pnlRYoaaGu24SuC3et5Pv,Saudade em Gotas (feat. Wesley Safadão) - Ao Vivo,Yasmin Santos,edm,pop edm,happy,0.828,124.895,0.806,0.716,0.16,73,0.0,0.0727,0.686
01wavOnjFBNgdMWBFYIAP4,50 Vezes - Ao Vivo,Sorriso Maroto,edm,pop edm,focused,0.657,147.872,0.574,0.557,0.822,73,1.54e-06,0.0277,0.952
